Time,Time2,LAT,LONG,TEMP1C,TEMP1F
14:58:13,58:13.2,44.480845,-73.20688667,28.25,82.85
14:58:14,58:14.2,44.48084333,-73.20688667,28.25,82.85
14:58:15,58:15.2,44.48084167,-73.206885,28.25,82.85
14:58:16,58:16.2,44.48084167,-73.20688333,28.25,82.85
14:58:17,58:17.2,44.48084,-73.20688333,28.25,82.85
14:58:18,58:18.2,44.48084,-73.20688167,28.25,82.85
14:58:19,58:19.2,44.48084,-73.20688167,28.25,82.85
14:58:20,58:20.2,44.48083833,-73.20688167,28,82.4
14:58:21,58:21.2,44.48083833,-73.20688333,28,82.4
14:58:22,58:22.2,44.48083833,-73.206885,28.25,82.85
14:58:23,58:23.2,44.48083833,-73.20688667,28,82.4
14:58:24,58:24.2,44.48083833,-73.20688833,27.75,81.95
14:58:25,58:25.2,44.48083833,-73.20688833,27.75,81.95
14:58:26,58:26.2,44.48083833,-73.20689,27.75,81.95
14:58:27,58:27.2,44.48083667,-73.20689167,27.75,81.95
14:58:28,58:28.2,44.48083667,-73.20689167,27.5,81.5
14:58:29,58:29.2,44.480835,-73.20689333,27.5,81.5
14:58:30,58:30.2,44.48083333,-73.206895,27.5,81.5
14:58:31,58:31.2,44.48083333,-73.20689667,27.5,81.5
14:58:32,58:32.2,44.48083167,-73.20689833,27.5,81.5
14:58:33,58:33.2,44.48083,-73.2069,27.5,81.5
14:58:34,58:34.2,44.48083,-73.20690167,27.5,81.5
14:58:35,58:35.2,44.48083,-73.206905,27.5,81.5
14:58:36,58:36.2,44.48082833,-73.20690667,27.25,81.05
14:58:37,58:37.2,44.48082833,-73.20691,27.5,81.5
14:58:38,58:38.2,44.48082833,-73.20691167,27.75,81.95
14:58:39,58:39.2,44.48082833,-73.206915,27.75,81.95
14:58:40,58:40.2,44.48082833,-73.20691833,27.75,81.95
14:58:41,58:41.2,44.48083,-73.20692,27.75,81.95
14:58:42,58:42.2,44.48083,-73.20692167,27.75,81.95
14:58:43,58:43.2,44.48083167,-73.20692167,27.5,81.5
14:58:44,58:44.2,44.48083333,-73.20692333,27.75,81.95
14:58:45,58:45.2,44.48083333,-73.206925,27.75,81.95
14:58:46,58:46.2,44.480835,-73.20692667,27.75,81.95
14:58:47,58:47.2,44.480835,-73.20692833,27.75,81.95
14:58:48,58:48.2,44.48083667,-73.20693,27.75,81.95
14:58:49,58:49.2,44.48083833,-73.20693167,27.75,81.95
14:58:50,58:50.2,44.48084,-73.206935,27.75,81.95
14:58:51,58:51.2,44.48084167,-73.20693667,27.75,81.95
14:58:52,58:52.2,44.48084333,-73.20693833,27.75,81.95
14:58:53,58:53.2,44.480845,-73.20694167,27.75,81.95
14:58:54,58:54.2,44.480845,-73.20694333,27.75,81.95
14:58:55,58:55.2,44.480845,-73.206945,27.75,81.95
14:58:56,58:56.2,44.480845,-73.20694667,28,82.4
14:58:57,58:57.2,44.480845,-73.20694833,28,82.4
14:58:58,58:58.2,44.480845,-73.20695,28,82.4
14:58:59,58:59.2,44.480845,-73.20695167,28,82.4
14:59:00,59:00.2,44.480845,-73.20695167,28,82.4
14:59:01,59:01.2,44.48084333,-73.20695333,28,82.4
14:59:02,59:02.2,44.48084167,-73.20695333,28,82.4
14:59:03,59:03.2,44.48084,-73.20695333,28,82.4
